Container, 0, 0, 0, 0.289154, 0.289154, 0
Link, 0, MPI_LINK, 0.001109, 0.001109, 0.000000, PTP, rank-14, rank-14, 15_15_108_7
Link, 0, MPI_LINK, 0.268580, 0.268715, 0.000135, PTP, rank-43, rank-42, 44_43_3_10537
Link, 0, MPI_LINK, 0.268712, 0.268720, 0.000008, PTP, rank-42, rank-43, 43_44_3_10606
Link, 0, MPI_LINK, 0.268720, 0.268720, 0.000000, PTP, rank-44, rank-43, 45_44_3_10611
Link, 0, MPI_LINK, 0.268707, 0.268721, 0.000014, PTP, rank-21, rank-22, 22_23_3_10589
Link, 0, MPI_LINK, 0.268578, 0.268721, 0.000143, PTP, rank-23, rank-22, 24_23_3_10535
Link, 0, MPI_LINK, 0.268710, 0.268722, 0.000012, PTP, rank-53, rank-54, 54_55_3_10602
Link, 0, MPI_LINK, 0.268574, 0.268722, 0.000148, PTP, rank-55, rank-54, 56_55_3_10529
Link, 0, MPI_LINK, 0.268732, 0.268732, 0.000000, PTP, rank-44, rank-45, 45_46_3_10613
Link, 0, MPI_LINK, 0.268587, 0.268732, 0.000145, PTP, rank-46, rank-45, 47_46_3_10552
Link, 0, MPI_LINK, 0.268590, 0.268735, 0.000145, PTP, rank-43, rank-44, 44_45_3_10553
Link, 0, MPI_LINK, 0.268578, 0.268735, 0.000157, PTP, rank-45, rank-44, 46_45_3_10536
Link, 0, MPI_LINK, 0.268717, 0.268818, 0.000101, PTP, rank-22, rank-23, 23_24_3_10609
Link, 0, MPI_LINK, 0.268818, 0.268818, 0.000000, PTP, rank-24, rank-23, 25_24_3_10651
Link, 0, MPI_LINK, 0.268718, 0.268818, 0.000100, PTP, rank-54, rank-55, 55_56_3_10610
Link, 0, MPI_LINK, 0.268818, 0.268818, 0.000000, PTP, rank-56, rank-55, 57_56_3_10652
Link, 0, MPI_LINK, 0.268778, 0.268819, 0.000041, PTP, rank-28, rank-29, 29_30_5_10632
Link, 0, MPI_LINK, 0.268651, 0.268819, 0.000168, PTP, rank-30, rank-29, 31_30_5_10558
Link, 0, MPI_LINK, 0.268770, 0.268820, 0.000050, PTP, rank-26, rank-27, 27_28_5_10630
Link, 0, MPI_LINK, 0.268766, 0.268820, 0.000054, PTP, rank-28, rank-27, 29_28_5_10626
Link, 0, MPI_LINK, 0.268821, 0.268821, 0.000000, PTP, rank-61, rank-62, 62_63_5_10660
Link, 0, MPI_LINK, 0.268681, 0.268821, 0.000140, PTP, rank-63, rank-62, 64_63_5_10560
Link, 0, MPI_LINK, 0.268815, 0.268822, 0.000007, PTP, rank-58, rank-59, 59_60_5_10647
Link, 0, MPI_LINK, 0.268808, 0.268822, 0.000014, PTP, rank-60, rank-59, 61_60_5_10642
Link, 0, MPI_LINK, 0.268752, 0.268823, 0.000071, PTP, rank-12, rank-13, 13_14_5_10622
Link, 0, MPI_LINK, 0.268623, 0.268823, 0.000200, PTP, rank-14, rank-13, 15_14_5_10556
Link, 0, MPI_LINK, 0.268812, 0.268825, 0.000013, PTP, rank-59, rank-60, 60_61_5_10645
Link, 0, MPI_LINK, 0.268809, 0.268825, 0.000016, PTP, rank-61, rank-60, 62_61_5_10644
Link, 0, MPI_LINK, 0.268746, 0.268825, 0.000079, PTP, rank-10, rank-11, 11_12_5_10620
Link, 0, MPI_LINK, 0.268739, 0.268825, 0.000086, PTP, rank-12, rank-11, 13_12_5_10617
Link, 0, MPI_LINK, 0.268826, 0.268826, 0.000000, PTP, rank-50, rank-51, 51_52_3_10666
Link, 0, MPI_LINK, 0.268817, 0.268826, 0.000009, PTP, rank-52, rank-51, 53_52_3_10650
Link, 0, MPI_LINK, 0.268817, 0.268827, 0.000010, PTP, rank-60, rank-61, 61_62_5_10649
Link, 0, MPI_LINK, 0.268685, 0.268827, 0.000142, PTP, rank-62, rank-61, 63_62_5_10562
Link, 0, MPI_LINK, 0.268707, 0.268828, 0.000121, PTP, rank-38, rank-39, 39_40_3_10590
Link, 0, MPI_LINK, 0.268828, 0.268828, 0.000000, PTP, rank-40, rank-39, 41_40_3_10668
Link, 0, MPI_LINK, 0.268828, 0.268828, 0.000000, PTP, rank-24, rank-25, 25_26_3_10669
Link, 0, MPI_LINK, 0.268699, 0.268828, 0.000129, PTP, rank-26, rank-25, 27_26_3_10571
Link, 0, MPI_LINK, 0.268828, 0.268828, 0.000000, PTP, rank-36, rank-37, 37_38_3_10670
Link, 0, MPI_LINK, 0.268697, 0.268828, 0.000131, PTP, rank-38, rank-37, 39_38_3_10567
Link, 0, MPI_LINK, 0.268828, 0.268828, 0.000000, PTP, rank-56, rank-57, 57_58_3_10671
Link, 0, MPI_LINK, 0.268697, 0.268828, 0.000131, PTP, rank-58, rank-57, 59_58_3_10568
Link, 0, MPI_LINK, 0.268829, 0.268829, 0.000000, PTP, rank-52, rank-53, 53_54_3_10672
Link, 0, MPI_LINK, 0.268707, 0.268829, 0.000122, PTP, rank-54, rank-53, 55_54_3_10591
Link, 0, MPI_LINK, 0.268829, 0.268830, 0.000001, PTP, rank-49, rank-50, 50_51_3_10673
Link, 0, MPI_LINK, 0.268697, 0.268830, 0.000133, PTP, rank-51, rank-50, 52_51_3_10565
Link, 0, MPI_LINK, 0.268830, 0.268830, 0.000000, PTP, rank-2, rank-3, 3_4_3_10674
Link, 0, MPI_LINK, 0.268819, 0.268830, 0.000011, PTP, rank-4, rank-3, 5_4_3_10657
Link, 0, MPI_LINK, 0.268830, 0.268830, 0.000000, PTP, rank-4, rank-5, 5_6_3_10675
Link, 0, MPI_LINK, 0.268700, 0.268830, 0.000130, PTP, rank-6, rank-5, 7_6_3_10580
Link, 0, MPI_LINK, 0.268709, 0.268830, 0.000121, PTP, rank-6, rank-7, 7_8_3_10596
Link, 0, MPI_LINK, 0.268830, 0.268830, 0.000000, PTP, rank-8, rank-7, 9_8_3_10676
Link, 0, MPI_LINK, 0.268831, 0.268831, 0.000000, PTP, rank-18, rank-19, 19_20_3_10677
Link, 0, MPI_LINK, 0.268820, 0.268831, 0.000011, PTP, rank-20, rank-19, 21_20_3_10659
Link, 0, MPI_LINK, 0.268832, 0.268832, 0.000000, PTP, rank-34, rank-35, 35_36_3_10679
Link, 0, MPI_LINK, 0.268819, 0.268832, 0.000013, PTP, rank-36, rank-35, 37_36_3_10656
Link, 0, MPI_LINK, 0.268744, 0.268832, 0.000088, PTP, rank-11, rank-12, 12_13_5_10619
Link, 0, MPI_LINK, 0.268739, 0.268832, 0.000093, PTP, rank-13, rank-12, 14_13_5_10618
Link, 0, MPI_LINK, 0.268587, 0.268832, 0.000245, PTP, rank-23, rank-24, 24_25_3_10550
Link, 0, MPI_LINK, 0.268700, 0.268832, 0.000132, PTP, rank-25, rank-24, 26_25_3_10579
Link, 0, MPI_LINK, 0.268583, 0.268832, 0.000249, PTP, rank-55, rank-56, 56_57_3_10541
Link, 0, MPI_LINK, 0.268699, 0.268832, 0.000133, PTP, rank-57, rank-56, 58_57_3_10575
Link, 0, MPI_LINK, 0.268832, 0.268832, 0.000000, PTP, rank-20, rank-21, 21_22_3_10680
Link, 0, MPI_LINK, 0.268706, 0.268832, 0.000126, PTP, rank-22, rank-21, 23_22_3_10586
Link, 0, MPI_LINK, 0.268714, 0.268832, 0.000118, PTP, rank-35, rank-36, 36_37_3_10607
Link, 0, MPI_LINK, 0.268702, 0.268832, 0.000130, PTP, rank-37, rank-36, 38_37_3_10584
Link, 0, MPI_LINK, 0.268707, 0.268833, 0.000126, PTP, rank-51, rank-52, 52_53_3_10588
Link, 0, MPI_LINK, 0.268700, 0.268833, 0.000133, PTP, rank-53, rank-52, 54_53_3_10577
Link, 0, MPI_LINK, 0.268793, 0.268833, 0.000040, PTP, rank-42, rank-43, 43_44_5_10635
Link, 0, MPI_LINK, 0.268819, 0.268833, 0.000014, PTP, rank-44, rank-43, 45_44_5_10654
Link, 0, MPI_LINK, 0.268709, 0.268834, 0.000125, PTP, rank-3, rank-4, 4_5_3_10595
Link, 0, MPI_LINK, 0.268701, 0.268834, 0.000133, PTP, rank-5, rank-4, 6_5_3_10581
Link, 0, MPI_LINK, 0.268832, 0.268835, 0.000003, PTP, rank-17, rank-18, 18_19_3_10678
Link, 0, MPI_LINK, 0.268700, 0.268835, 0.000135, PTP, rank-19, rank-18, 20_19_3_10578
Link, 0, MPI_LINK, 0.268766, 0.268835, 0.000069, PTP, rank-27, rank-28, 28_29_5_10627
Link, 0, MPI_LINK, 0.268761, 0.268835, 0.000074, PTP, rank-29, rank-28, 30_29_5_10625
Link, 0, MPI_LINK, 0.268833, 0.268836, 0.000003, PTP, rank-33, rank-34, 34_35_3_10681
Link, 0, MPI_LINK, 0.268704, 0.268836, 0.000132, PTP, rank-35, rank-34, 36_35_3_10585
Link, 0, MPI_LINK, 0.268710, 0.268836, 0.000126, PTP, rank-19, rank-20, 20_21_3_10601
Link, 0, MPI_LINK, 0.268697, 0.268836, 0.000139, PTP, rank-21, rank-20, 22_21_3_10569
Link, 0, MPI_LINK, 0.268837, 0.268837, 0.000000, PTP, rank-1, rank-2, 2_3_3_10682
Link, 0, MPI_LINK, 0.268699, 0.268837, 0.000138, PTP, rank-3, rank-2, 4_3_3_10572
Link, 0, MPI_LINK, 0.268839, 0.268839, 0.000000, PTP, rank-40, rank-41, 41_42_3_10683
Link, 0, MPI_LINK, 0.268701, 0.268839, 0.000138, PTP, rank-42, rank-41, 43_42_3_10583
Link, 0, MPI_LINK, 0.268842, 0.268842, 0.000000, PTP, rank-8, rank-9, 9_10_3_10684
Link, 0, MPI_LINK, 0.268698, 0.268842, 0.000144, PTP, rank-10, rank-9, 11_10_3_10570
Link, 0, MPI_LINK, 0.268583, 0.268843, 0.000260, PTP, rank-39, rank-40, 40_41_3_10540
Link, 0, MPI_LINK, 0.268697, 0.268843, 0.000146, PTP, rank-41, rank-40, 42_41_3_10566
Link, 0, MPI_LINK, 0.268585, 0.268846, 0.000261, PTP, rank-7, rank-8, 8_9_3_10544
Link, 0, MPI_LINK, 0.268699, 0.268846, 0.000147, PTP, rank-9, rank-8, 10_9_3_10576
Link, 0, MPI_LINK, 0.268828, 0.268851, 0.000023, PTP, rank-44, rank-45, 45_46_5_10667
Link, 0, MPI_LINK, 0.268681, 0.268851, 0.000170, PTP, rank-46, rank-45, 47_46_5_10561
Link, 0, MPI_LINK, 0.268854, 0.268854, 0.000000, PTP, rank-5, rank-6, 6_7_5_10690
Link, 0, MPI_LINK, 0.268849, 0.268854, 0.000005, PTP, rank-7, rank-6, 8_7_5_10688
Link, 0, MPI_LINK, 0.268801, 0.268860, 0.000059, PTP, rank-43, rank-44, 44_45_5_10638
Link, 0, MPI_LINK, 0.268808, 0.268860, 0.000052, PTP, rank-45, rank-44, 46_45_5_10643
Link, 0, MPI_LINK, 0.268871, 0.268871, 0.000000, PTP, rank-9, rank-10, 10_11_5_10700
Link, 0, MPI_LINK, 0.268736, 0.268871, 0.000135, PTP, rank-11, rank-10, 12_11_5_10614
Link, 0, MPI_LINK, 0.268881, 0.268882, 0.000001, PTP, rank-21, rank-22, 22_23_5_10708
Link, 0, MPI_LINK, 0.268861, 0.268882, 0.000021, PTP, rank-23, rank-22, 24_23_5_10694
Link, 0, MPI_LINK, 0.268882, 0.268882, 0.000000, PTP, rank-25, rank-26, 26_27_5_10709
Link, 0, MPI_LINK, 0.268755, 0.268882, 0.000127, PTP, rank-27, rank-26, 28_27_5_10623
Link, 0, MPI_LINK, 0.268900, 0.268900, 0.000000, PTP, rank-37, rank-38, 38_39_5_10718
Link, 0, MPI_LINK, 0.268894, 0.268900, 0.000006, PTP, rank-39, rank-38, 40_39_5_10717
Link, 0, MPI_LINK, 0.268921, 0.268921, 0.000000, PTP, rank-53, rank-54, 54_55_5_10732
Link, 0, MPI_LINK, 0.268920, 0.268921, 0.000001, PTP, rank-55, rank-54, 56_55_5_10729
Link, 0, MPI_LINK, 0.268922, 0.268922, 0.000000, PTP, rank-0, rank-1, 1_2_3_10733
Link, 0, MPI_LINK, 0.268819, 0.268922, 0.000103, PTP, rank-2, rank-1, 3_2_3_10655
Link, 0, MPI_LINK, 0.268825, 0.268926, 0.000101, PTP, rank-1, rank-0, 2_1_3_10665
Link, 0, MPI_LINK, 0.268927, 0.268927, 0.000000, PTP, rank-41, rank-42, 42_43_5_10737
Link, 0, MPI_LINK, 0.268793, 0.268927, 0.000134, PTP, rank-43, rank-42, 44_43_5_10636
Link, 0, MPI_LINK, 0.268930, 0.268930, 0.000000, PTP, rank-57, rank-58, 58_59_5_10743
Link, 0, MPI_LINK, 0.268804, 0.268930, 0.000126, PTP, rank-59, rank-58, 60_59_5_10639
Link, 0, MPI_LINK, 0.268775, 0.268933, 0.000158, PTP, rank-22, rank-23, 23_24_5_10631
Link, 0, MPI_LINK, 0.268876, 0.268933, 0.000057, PTP, rank-24, rank-23, 25_24_5_10706
Link, 0, MPI_LINK, 0.268935, 0.268935, 0.000000, PTP, rank-32, rank-33, 33_34_3_10747
Link, 0, MPI_LINK, 0.268822, 0.268935, 0.000113, PTP, rank-34, rank-33, 35_34_3_10663
Link, 0, MPI_LINK, 0.268939, 0.268939, 0.000000, PTP, rank-48, rank-49, 49_50_3_10749
Link, 0, MPI_LINK, 0.268815, 0.268939, 0.000124, PTP, rank-50, rank-49, 51_50_3_10648
Link, 0, MPI_LINK, 0.268927, 0.268940, 0.000013, PTP, rank-52, rank-53, 53_54_5_10738
Link, 0, MPI_LINK, 0.268807, 0.268940, 0.000133, PTP, rank-54, rank-53, 55_54_5_10641
Link, 0, MPI_LINK, 0.268886, 0.268940, 0.000054, PTP, rank-24, rank-25, 25_26_5_10711
Link, 0, MPI_LINK, 0.268758, 0.268940, 0.000182, PTP, rank-26, rank-25, 27_26_5_10624
Link, 0, MPI_LINK, 0.268799, 0.268940, 0.000141, PTP, rank-38, rank-39, 39_40_5_10637
Link, 0, MPI_LINK, 0.268911, 0.268940, 0.000029, PTP, rank-40, rank-39, 41_40_5_10723
Link, 0, MPI_LINK, 0.268941, 0.268941, 0.000000, PTP, rank-16, rank-17, 17_18_3_10750
Link, 0, MPI_LINK, 0.268820, 0.268941, 0.000121, PTP, rank-18, rank-17, 19_18_3_10658
Link, 0, MPI_LINK, 0.268932, 0.268942, 0.000010, PTP, rank-56, rank-57, 57_58_5_10745
Link, 0, MPI_LINK, 0.268807, 0.268942, 0.000135, PTP, rank-58, rank-57, 59_58_5_10640
Link, 0, MPI_LINK, 0.268901, 0.268942, 0.000041, PTP, rank-36, rank-37, 37_38_5_10720
Link, 0, MPI_LINK, 0.268788, 0.268942, 0.000154, PTP, rank-38, rank-37, 39_38_5_10634
Link, 0, MPI_LINK, 0.268737, 0.268943, 0.000206, PTP, rank-6, rank-7, 7_8_5_10615
Link, 0, MPI_LINK, 0.268865, 0.268943, 0.000078, PTP, rank-8, rank-7, 9_8_5_10697
Link, 0, MPI_LINK, 0.268856, 0.268943, 0.000087, PTP, rank-2, rank-3, 3_4_5_10691
Link, 0, MPI_LINK, 0.268856, 0.268943, 0.000087, PTP, rank-4, rank-3, 5_4_5_10692
Link, 0, MPI_LINK, 0.268815, 0.268944, 0.000129, PTP, rank-54, rank-55, 55_56_5_10646
Link, 0, MPI_LINK, 0.268924, 0.268944, 0.000020, PTP, rank-56, rank-55, 57_56_5_10734
Link, 0, MPI_LINK, 0.268865, 0.268944, 0.000079, PTP, rank-4, rank-5, 5_6_5_10696
Link, 0, MPI_LINK, 0.268729, 0.268944, 0.000215, PTP, rank-6, rank-5, 7_6_5_10612
Link, 0, MPI_LINK, 0.268888, 0.268945, 0.000057, PTP, rank-18, rank-19, 19_20_5_10712
Link, 0, MPI_LINK, 0.268875, 0.268945, 0.000070, PTP, rank-20, rank-19, 21_20_5_10704
Link, 0, MPI_LINK, 0.268901, 0.268945, 0.000044, PTP, rank-35, rank-36, 36_37_5_10719
Link, 0, MPI_LINK, 0.268892, 0.268945, 0.000053, PTP, rank-37, rank-36, 38_37_5_10713
Link, 0, MPI_LINK, 0.268870, 0.268945, 0.000075, PTP, rank-23, rank-24, 24_25_5_10699
Link, 0, MPI_LINK, 0.268873, 0.268945, 0.000072, PTP, rank-25, rank-24, 26_25_5_10702
Link, 0, MPI_LINK, 0.268901, 0.268946, 0.000045, PTP, rank-34, rank-35, 35_36_5_10721
Link, 0, MPI_LINK, 0.268892, 0.268946, 0.000054, PTP, rank-36, rank-35, 37_36_5_10715
Link, 0, MPI_LINK, 0.268928, 0.268947, 0.000019, PTP, rank-55, rank-56, 56_57_5_10740
Link, 0, MPI_LINK, 0.268921, 0.268947, 0.000026, PTP, rank-57, rank-56, 58_57_5_10731
Link, 0, MPI_LINK, 0.268928, 0.268947, 0.000019, PTP, rank-51, rank-52, 52_53_5_10739
Link, 0, MPI_LINK, 0.268913, 0.268947, 0.000034, PTP, rank-53, rank-52, 54_53_5_10724
Link, 0, MPI_LINK, 0.268929, 0.268949, 0.000020, PTP, rank-50, rank-51, 51_52_5_10741
Link, 0, MPI_LINK, 0.268918, 0.268949, 0.000031, PTP, rank-52, rank-51, 53_52_5_10726
Link, 0, MPI_LINK, 0.268938, 0.268949, 0.000011, PTP, rank-1, rank-2, 2_3_5_10748
Link, 0, MPI_LINK, 0.268843, 0.268949, 0.000106, PTP, rank-3, rank-2, 4_3_5_10685
Link, 0, MPI_LINK, 0.268876, 0.268952, 0.000076, PTP, rank-19, rank-20, 20_21_5_10705
Link, 0, MPI_LINK, 0.268873, 0.268952, 0.000079, PTP, rank-21, rank-20, 22_21_5_10701
Link, 0, MPI_LINK, 0.268884, 0.268956, 0.000072, PTP, rank-20, rank-21, 21_22_5_10710
Link, 0, MPI_LINK, 0.268767, 0.268956, 0.000189, PTP, rank-22, rank-21, 23_22_5_10628
Link, 0, MPI_LINK, 0.268902, 0.268957, 0.000055, PTP, rank-39, rank-40, 40_41_5_10722
Link, 0, MPI_LINK, 0.268918, 0.268957, 0.000039, PTP, rank-41, rank-40, 42_41_5_10725
Link, 0, MPI_LINK, 0.268873, 0.268957, 0.000084, PTP, rank-8, rank-9, 9_10_5_10703
Link, 0, MPI_LINK, 0.268737, 0.268957, 0.000220, PTP, rank-10, rank-9, 11_10_5_10616
Link, 0, MPI_LINK, 0.268852, 0.268957, 0.000105, PTP, rank-3, rank-4, 4_5_5_10689
Link, 0, MPI_LINK, 0.268846, 0.268957, 0.000111, PTP, rank-5, rank-4, 6_5_5_10686
Link, 0, MPI_LINK, 0.268857, 0.268959, 0.000102, PTP, rank-7, rank-8, 8_9_5_10693
Link, 0, MPI_LINK, 0.268863, 0.268959, 0.000096, PTP, rank-9, rank-8, 10_9_5_10695
Link, 0, MPI_LINK, 0.268919, 0.268964, 0.000045, PTP, rank-40, rank-41, 41_42_5_10727
Link, 0, MPI_LINK, 0.268784, 0.268964, 0.000180, PTP, rank-42, rank-41, 43_42_5_10633
Link, 0, MPI_LINK, 0.268987, 0.268988, 0.000001, PTP, rank-17, rank-18, 18_19_5_10752
Link, 0, MPI_LINK, 0.268868, 0.268988, 0.000120, PTP, rank-19, rank-18, 20_19_5_10698
Link, 0, MPI_LINK, 0.269012, 0.269012, 0.000000, PTP, rank-33, rank-34, 34_35_5_10754
Link, 0, MPI_LINK, 0.268892, 0.269012, 0.000120, PTP, rank-35, rank-34, 36_35_5_10714
Link, 0, MPI_LINK, 0.269030, 0.269030, 0.000000, PTP, rank-49, rank-50, 50_51_5_10756
Link, 0, MPI_LINK, 0.268919, 0.269030, 0.000111, PTP, rank-51, rank-50, 52_51_5_10728
Link, 0, MPI_LINK, 0.268929, 0.269031, 0.000102, PTP, rank-1, rank-0, 2_1_5_10742
Link, 0, MPI_LINK, 0.268465, 0.269032, 0.000567, PTP, rank-31, rank-32, 32_33_3_10522
Link, 0, MPI_LINK, 0.268822, 0.269032, 0.000210, PTP, rank-33, rank-32, 34_33_3_10664
Link, 0, MPI_LINK, 0.268459, 0.269033, 0.000574, PTP, rank-47, rank-48, 48_49_3_10520
Link, 0, MPI_LINK, 0.268819, 0.269033, 0.000214, PTP, rank-49, rank-48, 50_49_3_10653
Link, 0, MPI_LINK, 0.268934, 0.269033, 0.000099, PTP, rank-0, rank-1, 1_2_5_10746
Link, 0, MPI_LINK, 0.268848, 0.269033, 0.000185, PTP, rank-2, rank-1, 3_2_5_10687
Link, 0, MPI_LINK, 0.268471, 0.269038, 0.000567, PTP, rank-15, rank-16, 16_17_3_10523
Link, 0, MPI_LINK, 0.268821, 0.269038, 0.000217, PTP, rank-17, rank-16, 18_17_3_10662
Link, 0, MPI_LINK, 0.268586, 0.269044, 0.000458, PTP, rank-30, rank-31, 31_32_3_10549
Link, 0, MPI_LINK, 0.268924, 0.269044, 0.000120, PTP, rank-32, rank-31, 33_32_3_10735
Link, 0, MPI_LINK, 0.268596, 0.269046, 0.000450, PTP, rank-46, rank-47, 47_48_3_10555
Link, 0, MPI_LINK, 0.268926, 0.269046, 0.000120, PTP, rank-48, rank-47, 49_48_3_10736
Link, 0, MPI_LINK, 0.268591, 0.269051, 0.000460, PTP, rank-14, rank-15, 15_16_3_10554
Link, 0, MPI_LINK, 0.268931, 0.269051, 0.000120, PTP, rank-16, rank-15, 17_16_3_10744
Link, 0, MPI_LINK, 0.268747, 0.269083, 0.000336, PTP, rank-13, rank-14, 14_15_5_10621
Link, 0, MPI_LINK, 0.269083, 0.269083, 0.000000, PTP, rank-15, rank-14, 16_15_5_10758
Link, 0, MPI_LINK, 0.269083, 0.269083, 0.000000, PTP, rank-16, rank-17, 17_18_5_10759
Link, 0, MPI_LINK, 0.268879, 0.269083, 0.000204, PTP, rank-18, rank-17, 19_18_5_10707
Link, 0, MPI_LINK, 0.268768, 0.269100, 0.000332, PTP, rank-29, rank-30, 30_31_5_10629
Link, 0, MPI_LINK, 0.269100, 0.269100, 0.000000, PTP, rank-31, rank-30, 32_31_5_10762
Link, 0, MPI_LINK, 0.269102, 0.269102, 0.000000, PTP, rank-32, rank-33, 33_34_5_10763
Link, 0, MPI_LINK, 0.268893, 0.269102, 0.000209, PTP, rank-34, rank-33, 35_34_5_10716
Link, 0, MPI_LINK, 0.268821, 0.269124, 0.000303, PTP, rank-45, rank-46, 46_47_5_10661
Link, 0, MPI_LINK, 0.269124, 0.269124, 0.000000, PTP, rank-47, rank-46, 48_47_5_10766
Link, 0, MPI_LINK, 0.269129, 0.269129, 0.000000, PTP, rank-48, rank-49, 49_50_5_10767
Link, 0, MPI_LINK, 0.268921, 0.269129, 0.000208, PTP, rank-50, rank-49, 51_50_5_10730
Link, 0, MPI_LINK, 0.268633, 0.269186, 0.000553, PTP, rank-14, rank-15, 15_16_5_10557
Link, 0, MPI_LINK, 0.269072, 0.269186, 0.000114, PTP, rank-16, rank-15, 17_16_5_10757
Link, 0, MPI_LINK, 0.268658, 0.269204, 0.000546, PTP, rank-30, rank-31, 31_32_5_10559
Link, 0, MPI_LINK, 0.269089, 0.269204, 0.000115, PTP, rank-32, rank-31, 33_32_5_10760
Link, 0, MPI_LINK, 0.269095, 0.269212, 0.000117, PTP, rank-15, rank-16, 16_17_5_10761
Link, 0, MPI_LINK, 0.268977, 0.269212, 0.000235, PTP, rank-17, rank-16, 18_17_5_10751
Link, 0, MPI_LINK, 0.268692, 0.269228, 0.000536, PTP, rank-46, rank-47, 47_48_5_10563
Link, 0, MPI_LINK, 0.269121, 0.269228, 0.000107, PTP, rank-48, rank-47, 49_48_5_10765
Link, 0, MPI_LINK, 0.269112, 0.269230, 0.000118, PTP, rank-31, rank-32, 32_33_5_10764
Link, 0, MPI_LINK, 0.269002, 0.269230, 0.000228, PTP, rank-33, rank-32, 34_33_5_10753
Link, 0, MPI_LINK, 0.269133, 0.269250, 0.000117, PTP, rank-47, rank-48, 48_49_5_10768
Link, 0, MPI_LINK, 0.269020, 0.269250, 0.000230, PTP, rank-49, rank-48, 50_49_5_10755
Link, 0, MPI_LINK, 0.273149, 0.273149, 0.000000, PTP, rank-62, rank-63, 63_64_5_10803
Link, 0, MPI_LINK, 0.273149, 0.273152, 0.000003, PTP, rank-13, rank-14, 14_15_5_10801
Link, 0, MPI_LINK, 0.273020, 0.273152, 0.000132, PTP, rank-15, rank-14, 16_15_5_10770
Link, 0, MPI_LINK, 0.273148, 0.273153, 0.000005, PTP, rank-45, rank-46, 46_47_5_10792
Link, 0, MPI_LINK, 0.273020, 0.273153, 0.000133, PTP, rank-47, rank-46, 48_47_5_10771
Link, 0, MPI_LINK, 0.273149, 0.273153, 0.000004, PTP, rank-61, rank-62, 62_63_5_10802
Link, 0, MPI_LINK, 0.273018, 0.273153, 0.000135, PTP, rank-63, rank-62, 64_63_5_10769
Link, 0, MPI_LINK, 0.273148, 0.273164, 0.000016, PTP, rank-29, rank-30, 30_31_5_10791
Link, 0, MPI_LINK, 0.273027, 0.273164, 0.000137, PTP, rank-31, rank-30, 32_31_5_10774
Link, 0, MPI_LINK, 0.273273, 0.273273, 0.000000, PTP, rank-42, rank-43, 43_44_5_10839
Link, 0, MPI_LINK, 0.273271, 0.273273, 0.000002, PTP, rank-44, rank-43, 45_44_5_10824
Link, 0, MPI_LINK, 0.273273, 0.273273, 0.000000, PTP, rank-60, rank-61, 61_62_5_10840
Link, 0, MPI_LINK, 0.273147, 0.273273, 0.000126, PTP, rank-62, rank-61, 63_62_5_10789
Link, 0, MPI_LINK, 0.273273, 0.273273, 0.000000, PTP, rank-10, rank-11, 11_12_5_10841
Link, 0, MPI_LINK, 0.273272, 0.273273, 0.000001, PTP, rank-12, rank-11, 13_12_5_10830
Link, 0, MPI_LINK, 0.273274, 0.273274, 0.000000, PTP, rank-44, rank-45, 45_46_5_10847
Link, 0, MPI_LINK, 0.273147, 0.273274, 0.000127, PTP, rank-46, rank-45, 47_46_5_10785
Link, 0, MPI_LINK, 0.273274, 0.273274, 0.000000, PTP, rank-58, rank-59, 59_60_5_10848
Link, 0, MPI_LINK, 0.273271, 0.273274, 0.000003, PTP, rank-60, rank-59, 61_60_5_10823
Link, 0, MPI_LINK, 0.273274, 0.273274, 0.000000, PTP, rank-12, rank-13, 13_14_5_10853
Link, 0, MPI_LINK, 0.273146, 0.273274, 0.000128, PTP, rank-14, rank-13, 15_14_5_10777
Link, 0, MPI_LINK, 0.273273, 0.273277, 0.000004, PTP, rank-25, rank-26, 26_27_5_10835
Link, 0, MPI_LINK, 0.273147, 0.273277, 0.000130, PTP, rank-27, rank-26, 28_27_5_10784
Link, 0, MPI_LINK, 0.273273, 0.273277, 0.000004, PTP, rank-41, rank-42, 42_43_5_10833
Link, 0, MPI_LINK, 0.273147, 0.273277, 0.000130, PTP, rank-43, rank-42, 44_43_5_10787
Link, 0, MPI_LINK, 0.273148, 0.273277, 0.000129, PTP, rank-59, rank-60, 60_61_5_10795
Link, 0, MPI_LINK, 0.273147, 0.273277, 0.000130, PTP, rank-61, rank-60, 62_61_5_10788
Link, 0, MPI_LINK, 0.273273, 0.273277, 0.000004, PTP, rank-9, rank-10, 10_11_5_10846
Link, 0, MPI_LINK, 0.273146, 0.273277, 0.000131, PTP, rank-11, rank-10, 12_11_5_10783
Link, 0, MPI_LINK, 0.273273, 0.273277, 0.000004, PTP, rank-21, rank-22, 22_23_5_10845
Link, 0, MPI_LINK, 0.273146, 0.273277, 0.000131, PTP, rank-23, rank-22, 24_23_5_10782
Link, 0, MPI_LINK, 0.273274, 0.273277, 0.000003, PTP, rank-53, rank-54, 54_55_5_10849
Link, 0, MPI_LINK, 0.273146, 0.273277, 0.000131, PTP, rank-55, rank-54, 56_55_5_10781
Link, 0, MPI_LINK, 0.273274, 0.273277, 0.000003, PTP, rank-37, rank-38, 38_39_5_10851
Link, 0, MPI_LINK, 0.273155, 0.273277, 0.000122, PTP, rank-39, rank-38, 40_39_5_10804
