Container, 0, 0, 0, 34.3055, 34.3055, 0
Link, 0, MPI_LINK, 0.217818, 0.217811, -0.000007, PTP, rank-0, rank-0, 1_1_0_16
State, rank-59, MPI_STATE, 4.791135, 4.863376, 0.072241, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 4.863379, 4.935135, 0.071756, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.116168, 5.116224, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.116227, 5.116284, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.116798, 5.116861, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.116863, 5.116927, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.117506, 5.190558, 0.073052, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.190561, 5.261999, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.442610, 5.443554, 0.000944, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.443558, 5.443614, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.444115, 5.444178, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.444181, 5.444245, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.444815, 5.517346, 0.072531, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.517348, 5.588786, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.769553, 5.769851, 0.000298, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.769853, 5.769910, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.770410, 5.770584, 0.000174, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.770587, 5.770650, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.771231, 5.843256, 0.072025, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 5.843259, 5.914697, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.095246, 6.095474, 0.000228, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.095477, 6.095533, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.096043, 6.096584, 0.000541, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.096586, 6.096649, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.097224, 6.169226, 0.072002, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.169229, 6.240667, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.421111, 6.421424, 0.000313, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.421427, 6.421575, 0.000148, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.422082, 6.423442, 0.001360, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.423446, 6.423509, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.424075, 6.495512, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.495515, 6.566954, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.747641, 6.747697, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.747700, 6.747757, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.748260, 6.749122, 0.000862, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.749125, 6.749188, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.749764, 6.821202, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 6.821205, 6.892643, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.073290, 7.073683, 0.000393, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.073686, 7.073743, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.074247, 7.074795, 0.000548, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.074799, 7.074862, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.075439, 7.148334, 0.072895, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.148338, 7.219776, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.397543, 7.434886, 0.037343, 0.000000, PMPI_Allreduce
State, rank-59, MPI_STATE, 7.434899, 7.471850, 0.036951, 0.000000, PMPI_Allreduce
State, rank-59, MPI_STATE, 7.474966, 7.475023, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.475025, 7.475081, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.475581, 7.475705, 0.000124, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.475707, 7.475770, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.476335, 7.547773, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.547775, 7.619214, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.799563, 7.799817, 0.000254, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.799820, 7.799877, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.800379, 7.801252, 0.000873, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.801257, 7.801320, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.801896, 7.873334, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 7.873336, 7.944775, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.125105, 8.125161, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.125163, 8.125220, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.125715, 8.125863, 0.000148, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.125866, 8.126075, 0.000209, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.126647, 8.198254, 0.071607, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.198256, 8.269694, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.450197, 8.450253, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.450256, 8.450371, 0.000115, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.450866, 8.451033, 0.000167, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.451036, 8.451156, 0.000120, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.451732, 8.523928, 0.072196, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.523932, 8.596174, 0.072242, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.776095, 8.776832, 0.000737, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.776836, 8.776892, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.777398, 8.777485, 0.000087, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.777488, 8.777894, 0.000406, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.778469, 8.850880, 0.072411, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 8.850882, 8.922321, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.102317, 9.103301, 0.000984, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.103304, 9.103360, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.103861, 9.103924, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.103926, 9.103990, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.104564, 9.177788, 0.073224, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.177791, 9.249229, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.429124, 9.429647, 0.000523, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.429650, 9.429707, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.430201, 9.430809, 0.000608, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.430812, 9.430875, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.431458, 9.502895, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.502898, 9.575112, 0.072214, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.754872, 9.755531, 0.000659, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.755535, 9.755668, 0.000133, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.756173, 9.756344, 0.000171, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.756347, 9.756653, 0.000306, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.757234, 9.829460, 0.072226, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 9.829463, 9.900900, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.080799, 10.081216, 0.000417, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.081220, 10.081605, 0.000385, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.082106, 10.082169, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.082171, 10.082235, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.082807, 10.154513, 0.071706, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.154516, 10.225954, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.404431, 10.404755, 0.000324, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.404758, 10.406055, 0.001297, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.406560, 10.407740, 0.001180, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.407743, 10.407806, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.408371, 10.481285, 0.072914, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.481288, 10.552726, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.729790, 10.767904, 0.038114, 0.000000, PMPI_Allreduce
State, rank-59, MPI_STATE, 10.767918, 10.804869, 0.036951, 0.000000, PMPI_Allreduce
State, rank-59, MPI_STATE, 10.807990, 10.808046, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.808048, 10.808105, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.808604, 10.808928, 0.000324, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.808930, 10.808993, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.809553, 10.880990, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 10.880993, 10.952432, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.130474, 11.132293, 0.001819, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.132297, 11.132353, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.132863, 11.132926, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.132929, 11.132992, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.133559, 11.205136, 0.071577, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.205139, 11.277518, 0.072379, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.457228, 11.457372, 0.000144, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.457375, 11.457547, 0.000172, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.458047, 11.464382, 0.006335, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.464385, 11.464448, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.465017, 11.536455, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.536457, 11.607896, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.787517, 11.788153, 0.000636, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.788157, 11.788213, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.788711, 11.788909, 0.000198, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.788912, 11.788975, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.789546, 11.861455, 0.071909, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 11.861458, 11.932896, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.112566, 12.113035, 0.000469, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.113038, 12.113094, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.113598, 12.114940, 0.001342, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.114943, 12.115006, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.115578, 12.187016, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.187018, 12.258457, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.437959, 12.438279, 0.000320, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.438290, 12.438346, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.438854, 12.439164, 0.000310, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.439167, 12.439230, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.439808, 12.511258, 0.071450, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.511261, 12.583333, 0.072072, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.763061, 12.763181, 0.000120, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.763185, 12.763241, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.763743, 12.764461, 0.000718, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.764464, 12.764527, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.765107, 12.836913, 0.071806, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 12.836917, 12.908354, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.087796, 13.088062, 0.000266, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.088064, 13.088121, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.088622, 13.088697, 0.000075, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.088700, 13.088763, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.089340, 13.163244, 0.073904, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.163246, 13.234684, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.414219, 13.414654, 0.000435, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.414657, 13.414713, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.415216, 13.415877, 0.000661, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.415880, 13.415944, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.416513, 13.487951, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.487954, 13.560387, 0.072433, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.739784, 13.740128, 0.000344, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.740131, 13.740187, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.740689, 13.740921, 0.000232, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.740924, 13.740987, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.741557, 13.814338, 0.072781, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 13.814342, 13.885779, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.062605, 14.105692, 0.043087, 0.000000, PMPI_Allreduce
State, rank-59, MPI_STATE, 14.105706, 14.142656, 0.036950, 0.000000, PMPI_Allreduce
State, rank-59, MPI_STATE, 14.145781, 14.145837, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.145840, 14.145897, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.146390, 14.146530, 0.000140, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.146532, 14.146595, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.147163, 14.218601, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.218603, 14.290042, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.469530, 14.469712, 0.000182, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.469715, 14.469771, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.470275, 14.470657, 0.000382, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.470660, 14.470723, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.471300, 14.543520, 0.072220, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.543525, 14.614962, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.794588, 14.794781, 0.000193, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.794785, 14.794841, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.795350, 14.795669, 0.000319, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.795672, 14.795735, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.796312, 14.868511, 0.072199, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 14.868514, 14.939952, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.119416, 15.119716, 0.000300, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.119719, 15.120934, 0.001215, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.121441, 15.121504, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.121507, 15.122333, 0.000826, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.122913, 15.194350, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.194353, 15.266256, 0.071903, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.445797, 15.446030, 0.000233, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.446034, 15.446548, 0.000514, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.447059, 15.447695, 0.000636, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.447698, 15.447761, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.448347, 15.519888, 0.071541, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.519892, 15.596275, 0.076383, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.775781, 15.775959, 0.000178, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.775962, 15.776095, 0.000133, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.776601, 15.776675, 0.000074, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.776678, 15.776838, 0.000160, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.777411, 15.848962, 0.071551, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 15.848966, 15.920504, 0.071538, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.100319, 16.100375, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.100378, 16.100435, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.100940, 16.101003, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.101006, 16.101069, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.101640, 16.174029, 0.072389, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.174032, 16.245469, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.424942, 16.424999, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.425001, 16.425058, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.425566, 16.425882, 0.000316, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.425885, 16.425948, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.426517, 16.498644, 0.072127, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.498649, 16.570432, 0.071783, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.749670, 16.749949, 0.000279, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.749953, 16.750009, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.750498, 16.750615, 0.000117, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.750618, 16.750688, 0.000070, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.751262, 16.823373, 0.072111, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 16.823378, 16.896100, 0.072722, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.075529, 17.076010, 0.000481, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.076013, 17.076070, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.076572, 17.076835, 0.000263, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.076839, 17.076910, 0.000071, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.077486, 17.149457, 0.071971, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.149460, 17.220897, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.397608, 17.441801, 0.044193, 0.000000, PMPI_Allreduce
State, rank-59, MPI_STATE, 17.441815, 17.478765, 0.036950, 0.000000, PMPI_Allreduce
State, rank-59, MPI_STATE, 17.481902, 17.481959, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.481961, 17.482018, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.482512, 17.482653, 0.000141, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.482655, 17.482718, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.483281, 17.554719, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.554721, 17.626160, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.805677, 17.805734, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.805737, 17.805793, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.806291, 17.806781, 0.000490, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.806785, 17.806848, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.807416, 17.879249, 0.071833, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 17.879252, 17.950690, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.130115, 18.130586, 0.000471, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.130589, 18.130646, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.131137, 18.131711, 0.000574, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.131714, 18.131777, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.132347, 18.203784, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.203788, 18.275225, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.455134, 18.455190, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.455193, 18.455251, 0.000058, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.455750, 18.456481, 0.000731, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.456483, 18.456546, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.457116, 18.528554, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.528557, 18.600178, 0.071621, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.779561, 18.780216, 0.000655, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.780219, 18.780275, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.780779, 18.781366, 0.000587, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.781369, 18.781432, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.782016, 18.854516, 0.072500, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 18.854519, 18.925957, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 19.105226, 19.105853, 0.000627, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 19.105857, 19.105913, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 19.106416, 19.106479, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 19.106482, 19.106545, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 19.107120, 19.178575, 0.071455, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 19.178578, 19.250016, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 19.429159, 19.429649, 0.000490, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 19.429652, 19.429709, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 19.430205, 19.430512, 0.000307, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 19.430515, 19.430578, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-59, MPI_STATE, 19.431144, 19.502582, 0.071438, 0.000000, PMPI_Sendrecv
